code,description,country,state,city,district,abbreviation
RUS000VOG000,俄罗斯-伏尔加格勒,俄罗斯,伏尔加格勒,伏尔加格勒,,
KOR047PUS000,韩国-全罗北道-扶安郡,韩国,全罗北道,扶安郡,扶安郡,
KOR046BYO000,韩国-忠清南道-扶余郡,韩国,忠清南道,扶余郡,扶余郡,
MYS0NSSRB000,马来西亚-森美兰-芙蓉,马来西亚,森美兰,芙蓉,芙蓉,
MYS0KDLGK000,马来西亚-吉打-浮罗交怡,马来西亚,吉打,浮罗交怡,浮罗交怡,
CHN050002000,中国-重庆-涪陵,中国,重庆,涪陵,涪陵,
MDV000FMU000,马尔代夫-福阿穆拉库,马尔代夫,福阿穆拉库,福阿穆拉库,,
JPN000007000,日本-福岛,日本,福岛,福岛,,
USA0IDFAK000,美国-爱达荷-福尔斯岛,美国,爱达荷,福尔斯岛,福尔斯岛,
USA0AKKFP000,美国-阿拉斯加-福尔斯帕斯,美国,阿拉斯加,福尔斯帕斯,福尔斯帕斯,
JPN000040000,日本-福冈,日本,福冈,福冈,,
CPV0000FO000,佛得角-福古岛,佛得角,福古岛,福古岛,,
ITA000FOG000,意大利-福贾,意大利,福贾,福贾,,
JPN000018000,日本-福井,日本,福井,福井,,
ROU0000FO000,罗马尼亚-福克沙尼,罗马尼亚,福克沙尼,福克沙尼,,
AUT000VOR000,奥地利-福拉尔贝格,奥地利,福拉尔贝格,福拉尔贝格,,
USA0CAFUL000,美国-加利福尼亚-福乐顿市,美国,加利福尼亚,福乐顿市,福乐顿市,
USA0ARFCY000,美国-阿肯色-福雷斯特城,美国,阿肯色,福雷斯特城,福雷斯特城,
USA0MSFXY000,美国-密西西比-福里斯特城,美国,密西西比,福里斯特城,福里斯特城,
USA000NHX000,美国-福利,美国,福利,福利,,
ARG000FMA000,阿根廷-福莫萨,阿根廷,福莫萨,福莫萨,,
CHN035001004,中国-福建-福州-仓山区,中国,福建,福州,仓山区,仓山区
CHN035001081,中国-福建-福州-福清市,中国,福建,福州,福清市,福清市
CHN035001002,中国-福建-福州-鼓楼区,中国,福建,福州,鼓楼区,鼓楼区
CHN035001011,中国-福建-福州-晋安区,中国,福建,福州,晋安区,晋安区
CHN035001022,中国-福建-福州-连江县,中国,福建,福州,连江县,连江县
CHN035001023,中国-福建-福州-罗源县,中国,福建,福州,罗源县,罗源县
CHN035001005,中国-福建-福州-马尾区,中国,福建,福州,马尾区,马尾区
CHN035001021,中国-福建-福州-闽侯县,中国,福建,福州,闽侯县,闽侯县
CHN035001024,中国-福建-福州-闽清县,中国,福建,福州,闽清县,闽清县
CHN035001028,中国-福建-福州-平潭县,中国,福建,福州,平潭县,平潭县
CHN035001003,中国-福建-福州-台江区,中国,福建,福州,台江区,台江区
CHN035001025,中国-福建-福州-永泰县,中国,福建,福州,永泰县,永泰县
CHN035001082,中国-福建-福州-长乐市,中国,福建,福州,长乐市,长乐市
CHN035001000,中国-福建-福州,中国,福建,福州,福州,
CHN021004003,中国-辽宁-抚顺-东洲区,中国,辽宁,抚顺,东洲区,东洲区
CHN021004021,中国-辽宁-抚顺-抚顺县,中国,辽宁,抚顺,抚顺县,抚顺县
CHN021004023,中国-辽宁-抚顺-清原满族自治县,中国,辽宁,抚顺,清原满族自治县,清原满族自治县
CHN021004011,中国-辽宁-抚顺-顺城区,中国,辽宁,抚顺,顺城区,顺城区
CHN021004004,中国-辽宁-抚顺-望花区,中国,辽宁,抚顺,望花区,望花区
CHN021004022,中国-辽宁-抚顺-新宾满族自治县,中国,辽宁,抚顺,新宾满族自治县,新宾满族自治县
CHN021004002,中国-辽宁-抚顺-新抚区,中国,辽宁,抚顺,新抚区,新抚区
CHN021004000,中国-辽宁-抚顺,中国,辽宁,抚顺,抚顺,
CHN036010024,中国-江西-抚州-崇仁县,中国,江西,抚州,崇仁县,崇仁县
CHN036010029,中国-江西-抚州-东乡县,中国,江西,抚州,东乡县,东乡县
CHN036010030,中国-江西-抚州-广昌县,中国,江西,抚州,广昌县,广昌县
CHN036010027,中国-江西-抚州-金溪县,中国,江西,抚州,金溪县,金溪县
CHN036010025,中国-江西-抚州-乐安县,中国,江西,抚州,乐安县,乐安县
CHN036010022,中国-江西-抚州-黎川县,中国,江西,抚州,黎川县,黎川县
CHN036010002,中国-江西-抚州-临川区,中国,江西,抚州,临川区,临川区
CHN036010021,中国-江西-抚州-南城县,中国,江西,抚州,南城县,南城县
CHN036010023,中国-江西-抚州-南丰县,中国,江西,抚州,南丰县,南丰县
CHN036010026,中国-江西-抚州-宜黄县,中国,江西,抚州,宜黄县,宜黄县
CHN036010028,中国-江西-抚州-资溪县,中国,江西,抚州,资溪县,资溪县
CHN036010000,中国-江西-抚州,中国,江西,抚州,抚州,
CHN021009021,中国-辽宁-阜新-阜新蒙古族自治县,中国,辽宁,阜新,阜新蒙古族自治县,阜新蒙古族自治县
CHN021009002,中国-辽宁-阜新-海州区,中国,辽宁,阜新,海州区,海州区
CHN021009005,中国-辽宁-阜新-清河门区,中国,辽宁,阜新,清河门区,清河门区
CHN021009004,中国-辽宁-阜新-太平区,中国,辽宁,阜新,太平区,太平区
CHN021009011,中国-辽宁-阜新-细河区,中国,辽宁,阜新,细河区,细河区
CHN021009003,中国-辽宁-阜新-新邱区,中国,辽宁,阜新,新邱区,新邱区
CHN021009022,中国-辽宁-阜新-彰武县,中国,辽宁,阜新,彰武县,彰武县
CHN021009000,中国-辽宁-阜新,中国,辽宁,阜新,阜新,
CHN034012025,中国-安徽-阜阳-阜南县,中国,安徽,阜阳,阜南县,阜南县
CHN034012082,中国-安徽-阜阳-界首市,中国,安徽,阜阳,界首市,界首市
CHN034012021,中国-安徽-阜阳-临泉县,中国,安徽,阜阳,临泉县,临泉县
CHN034012022,中国-安徽-阜阳-太和县,中国,安徽,阜阳,太和县,太和县
CHN034012003,中国-安徽-阜阳-颍东区,中国,安徽,阜阳,颍东区,颍东区
CHN034012004,中国-安徽-阜阳-颍泉区,中国,安徽,阜阳,颍泉区,颍泉区
CHN034012026,中国-安徽-阜阳-颍上县,中国,安徽,阜阳,颍上县,颍上县
CHN034012002,中国-安徽-阜阳-颍州区,中国,安徽,阜阳,颍州区,颍州区
CHN034012000,中国-安徽-阜阳,中国,安徽,阜阳,阜阳,
CHL0000LI000,智利-复活节岛,智利,复活节岛,复活节岛,,
KOR049BCN000,韩国-京畿道-富川市,韩国,京畿道,富川市,富川市,
USA0PAFKL000,美国-宾夕法尼亚-富兰克林,美国,宾夕法尼亚,富兰克林,富兰克林,
JPN000016000,日本-富山,日本,富山,富山,,
USA0AKGNV000,美国-阿拉斯加-盖恩斯维尔,美国,阿拉斯加,盖恩斯维尔,盖恩斯维尔,
USA0FLGVL000,美国-佛罗里达-盖恩斯维尔,美国,佛罗里达,盖恩斯维尔,盖恩斯维尔,
USA0FLGLE000,美国-佛罗里达-盖恩斯维尔,美国,佛罗里达,盖恩斯维尔,盖恩斯维尔,
DZA000GHA000,阿尔及利亚-盖尔达耶,阿尔及利亚,盖尔达耶,盖尔达耶,,
DZA000GUE000,阿尔及利亚-盖尔马,阿尔及利亚,盖尔马,盖尔马,,
USA0ILGSU000,美国-伊利诺斯-盖尔斯堡,美国,伊利诺斯,盖尔斯堡,盖尔斯堡,
USA0ILGBG000,美国-伊利诺斯-盖尔斯堡,美国,伊利诺斯,盖尔斯堡,盖尔斯堡,
USA0MIGLR000,美国-密歇根-盖洛德,美国,密歇根,盖洛德,盖洛德,
USA0NMGUP000,美国-新墨西哥-盖洛普,美国,新墨西哥,盖洛普,盖洛普,
USA000GUY000,美国-盖蒙,美国,盖蒙,盖蒙,,
USA000GAG000,美国-盖奇,美国,盖奇,盖奇,,
USA0MDGAI000,美国-马里兰-盖瑟斯堡,美国,马里兰,盖瑟斯堡,盖瑟斯堡,
ETH0000GB000,埃塞俄比亚-甘贝拉各族,埃塞俄比亚,甘贝拉各族,甘贝拉各族,,
AUS0SAMGB000,澳大利亚-南澳大利亚-甘比亚山,澳大利亚,南澳大利亚,甘比亚山,甘比亚山,
USA0AKGAM000,美国-阿拉斯加-甘伯尔,美国,阿拉斯加,甘伯尔,甘伯尔,
NPL0000GA000,尼泊尔-甘达基,尼泊尔,甘达基,甘达基,,
MYS0TRKEM000,马来西亚-丁加奴-甘马挽,马来西亚,丁加奴,甘马挽,甘马挽,
LAO0000KH000,老挝-甘蒙,老挝,甘蒙,甘蒙,,
CHN062030024,中国-甘肃-甘南-迭部县,中国,甘肃,甘南,迭部县,迭部县
CHN062030001,中国-甘肃-甘南-合作市,中国,甘肃,甘南,合作市,合作市
CHN062030021,中国-甘肃-甘南-临潭县,中国,甘肃,甘南,临潭县,临潭县
CHN062030026,中国-甘肃-甘南-碌曲县,中国,甘肃,甘南,碌曲县,碌曲县
CHN062030025,中国-甘肃-甘南-玛曲县,中国,甘肃,甘南,玛曲县,玛曲县
CHN062030027,中国-甘肃-甘南-夏河县,中国,甘肃,甘南,夏河县,夏河县
CHN062030023,中国-甘肃-甘南-舟曲县,中国,甘肃,甘南,舟曲县,舟曲县
CHN062030022,中国-甘肃-甘南-卓尼县,中国,甘肃,甘南,卓尼县,卓尼县
CHN062030000,中国-甘肃-甘南,中国,甘肃,甘南,甘南,
THA000062000,泰国-甘烹碧,泰国,甘烹碧,甘烹碧,,
IND000GTO000,印度-甘托克,印度,甘托克,甘托克,,
CHN051033035,中国-四川-甘孜-巴塘县,中国,四川,甘孜,巴塘县,巴塘县
CHN051033031,中国-四川-甘孜-白玉县,中国,四川,甘孜,白玉县,白玉县
CHN051033023,中国-四川-甘孜-丹巴县,中国,四川,甘孜,丹巴县,丹巴县
CHN051033026,中国-四川-甘孜-道孚县,中国,四川,甘孜,道孚县,道孚县
CHN051033037,中国-四川-甘孜-稻城县,中国,四川,甘孜,稻城县,稻城县
CHN051033038,中国-四川-甘孜-得荣县,中国,四川,甘孜,得荣县,得荣县
CHN051033030,中国-四川-甘孜-德格县,中国,四川,甘孜,德格县,德格县
CHN051033028,中国-四川-甘孜-甘孜县,中国,四川,甘孜,甘孜县,甘孜县
CHN051033024,中国-四川-甘孜-九龙县,中国,四川,甘孜,九龙县,九龙县
CHN051033021,中国-四川-甘孜-康定县,中国,四川,甘孜,康定县,康定县
CHN051033034,中国-四川-甘孜-理塘县,中国,四川,甘孜,理塘县,理塘县
CHN051033027,中国-四川-甘孜-炉霍县,中国,四川,甘孜,炉霍县,炉霍县
CHN051033022,中国-四川-甘孜-泸定县,中国,四川,甘孜,泸定县,泸定县
CHN051033033,中国-四川-甘孜-色达县,中国,四川,甘孜,色达县,色达县
CHN051033032,中国-四川-甘孜-石渠县,中国,四川,甘孜,石渠县,石渠县
CHN051033036,中国-四川-甘孜-乡城县,中国,四川,甘孜,乡城县,乡城县
CHN051033029,中国-四川-甘孜-新龙县,中国,四川,甘孜,新龙县,新龙县
CHN051033025,中国-四川-甘孜-雅江县,中国,四川,甘孜,雅江县,雅江县
CHN051033000,中国-四川-甘孜,中国,四川,甘孜,甘孜,
KHM0000KL000,柬埔寨-干丹,柬埔寨,干丹,干丹,,
GRC000CHQ000,希腊-干尼亚,希腊,干尼亚,干尼亚,,
CHN036007026,中国-江西-赣州-安远县,中国,江西,赣州,安远县,安远县
CHN036007025,中国-江西-赣州-崇义县,中国,江西,赣州,崇义县,崇义县
CHN036007023,中国-江西-赣州-大余县,中国,江西,赣州,大余县,大余县
CHN036007028,中国-江西-赣州-定南县,中国,江西,赣州,定南县,定南县
CHN036007021,中国-江西-赣州-赣县,中国,江西,赣州,赣县,赣县
CHN036007033,中国-江西-赣州-会昌县,中国,江西,赣州,会昌县,会昌县
CHN036007027,中国-江西-赣州-龙南县,中国,江西,赣州,龙南县,龙南县
CHN036007082,中国-江西-赣州-南康市,中国,江西,赣州,南康市,南康市
CHN036007030,中国-江西-赣州-宁都县,中国,江西,赣州,宁都县,宁都县
CHN036007029,中国-江西-赣州-全南县,中国,江西,赣州,全南县,全南县
CHN036007081,中国-江西-赣州-瑞金市,中国,江西,赣州,瑞金市,瑞金市
CHN036007024,中国-江西-赣州-上犹县,中国,江西,赣州,上犹县,上犹县
CHN036007035,中国-江西-赣州-石城县,中国,江西,赣州,石城县,石城县
CHN036007022,中国-江西-赣州-信丰县,中国,江西,赣州,信丰县,信丰县
CHN036007032,中国-江西-赣州-兴国县,中国,江西,赣州,兴国县,兴国县
CHN036007034,中国-江西-赣州-寻乌县,中国,江西,赣州,寻乌县,寻乌县
CHN036007031,中国-江西-赣州-于都县,中国,江西,赣州,于都县,于都县
CHN036007002,中国-江西-赣州-章贡区,中国,江西,赣州,章贡区,章贡区
CHN036007000,中国-江西-赣州,中国,江西,赣州,赣州,
USA0COGUC000,美国-科罗拉多-冈尼森,美国,科罗拉多,冈尼森,冈尼森,
JPN000033000,日本-冈山,日本,冈山,冈山,,
BFA000GAN000,布基纳法索-冈祖尔古,布基纳法索,冈祖尔古,冈祖尔古,,
KOR047GCG000,韩国-全罗北道-高敞郡,韩国,全罗北道,高敞郡,高敞郡,
KOR042GSG000,韩国-江原道-高城郡,韩国,江原道,高城郡,高城郡,
KOR043GRG000,韩国-庆尚北道-高灵郡,韩国,庆尚北道,高灵郡,高灵郡,
KOR048GHG000,韩国-全罗南道-高兴郡,韩国,全罗南道,高兴郡,高兴郡,
CHN071002000,中国-台湾-高雄市,中国,台湾,高雄市,高雄市,
CHN071019000,中国-台湾-高雄县,中国,台湾,高雄县,高雄县,
KOR049GYG000,韩国-京畿道-高阳市,韩国,京畿道,高阳市,高阳市,
MYS0PHNTE000,马来西亚-槟榔屿-高渊,马来西亚,槟榔屿,高渊,高渊,
BEN0000PL000,贝宁-高原,贝宁,高原,高原,,
TGO00000P000,多哥-高原区,多哥,高原区,高原区,,
JPN000039000,日本-高知,日本,高知,高知,,
MNG000065000,蒙古-戈壁阿尔泰,蒙古,戈壁阿尔泰,戈壁阿尔泰,,
MNG000064000,蒙古-戈壁苏木贝尔,蒙古,戈壁苏木贝尔,戈壁苏木贝尔,,
USA0GAGRN000,美国-佐治亚-戈登,美国,佐治亚,戈登,戈登,
USA000GVE000,美国-戈登斯维尔,美国,戈登斯维尔,戈登斯维尔,,
USA0ORGOL000,美国-俄勒冈-戈尔德比奇,美国,俄勒冈,戈尔德比奇,戈尔德比奇,
USA000GDH000,美国-戈尔登霍恩,美国,戈尔登霍恩,戈尔登霍恩,,
MRT0000GO000,毛里塔尼亚-戈尔戈勒,毛里塔尼亚,戈尔戈勒,戈尔戈勒,,
RUS000GOA000,俄罗斯-戈尔诺－阿尔泰斯克,俄罗斯,戈尔诺－阿尔泰斯克,戈尔诺－阿尔泰斯克,,
IRL0000GW000,爱尔兰-戈尔韦,爱尔兰,戈尔韦,戈尔韦,,
USA0NCGSB000,美国-北卡罗来纳-戈尔兹伯勒,美国,北卡罗来纳,戈尔兹伯勒,戈尔兹伯勒,
KHM000KKZ000,柬埔寨-戈公,柬埔寨,戈公,戈公,,
SVN000GSZ000,斯洛文尼亚-戈雷尼,斯洛文尼亚,戈雷尼,戈雷尼,,
SVN000GSK000,斯洛文尼亚-戈里,斯洛文尼亚,戈里,戈里,,
USA0AKGLV000,美国-阿拉斯加-戈络文,美国,阿拉斯加,戈络文,戈络文,
BLR0000HO000,白俄罗斯-戈梅利,白俄罗斯,戈梅利,戈梅利,,
USA0AKKOT000,美国-阿拉斯加-戈特利克,美国,阿拉斯加,戈特利克,戈特利克,
NPL0000KO000,尼泊尔-戈西,尼泊尔,戈西,戈西,,
BRA0000GO000,巴西-戈亚斯,巴西,戈亚斯,戈亚斯,,
DNK000CPH000,丹麦-哥本哈根,丹麦,哥本哈根,哥本哈根,,
MYS0KNKBR000,马来西亚-吉兰丹-哥打巴鲁,马来西亚,吉兰丹,哥打巴鲁,哥打巴鲁,
MYS0JHKTI000,马来西亚-柔佛-哥打丁宜,马来西亚,柔佛,哥打丁宜,哥打丁宜,
MYS0SBBKI000,马来西亚-沙巴-哥打基纳巴鲁,马来西亚,沙巴,哥打基纳巴鲁,哥打基纳巴鲁,
MYS0SBKMU000,马来西亚-沙巴-哥打马鲁都,马来西亚,沙巴,哥打马鲁都,哥打马鲁都,
MYS0KDKOR000,马来西亚-吉打-哥打士打,马来西亚,吉打,哥打士打,哥打士打,
SWE00000I000,瑞典-哥得兰,瑞典,哥得兰,哥得兰,,
USA000MRC000,美国-哥伦比亚,美国,哥伦比亚,哥伦比亚,,
USA0CACOA000,美国-加利福尼亚-哥伦比亚,美国,加利福尼亚,哥伦比亚,哥伦比亚,
USA0MOCOV000,美国-密苏里-哥伦比亚,美国,密苏里,哥伦比亚,哥伦比亚,
USA0SCCOV000,美国-南卡罗来纳-哥伦比亚,美国,南卡罗来纳,哥伦比亚,哥伦比亚,
USA0OHCZX000,美国-俄亥俄-哥伦布,美国,俄亥俄,哥伦布,哥伦布,
USA0OHCUS000,美国-俄亥俄-哥伦布,美国,俄亥俄,哥伦布,哥伦布,
USA0MSUBS000,美国-密西西比-哥伦布,美国,密西西比,哥伦布,哥伦布,
USA0GACZX000,美国-佐治亚-哥伦布,美国,佐治亚,哥伦布,哥伦布,
USA0NEOLU000,美国-内布拉斯加-哥伦布市,美国,内布拉斯加,哥伦布市,哥伦布市,
USA0TXCRP000,美国-德克萨斯-哥帕斯基斯蒂,美国,德克萨斯,哥帕斯基斯蒂,哥帕斯基斯蒂,
IND000CJB000,印度-哥印拜陀,印度,哥印拜陀,哥印拜陀,,
USA000GSH000,美国-歌珊,美国,歌珊,歌珊,,
POL000GDN000,波兰-格但斯克,波兰,格但斯克,格但斯克,,
POL000GDY000,波兰-格丁尼亚,波兰,格丁尼亚,格丁尼亚,,
USA0MSGPT000,美国-密西西比-格尔夫波特,美国,密西西比,格尔夫波特,格尔夫波特,
USA0AKGKN000,美国-阿拉斯加-格尔卡纳,美国,阿拉斯加,格尔卡纳,格尔卡纳,
NPL0000KA000,尼泊尔-格尔纳利,尼泊尔,格尔纳利,格尔纳利,,
ARM000GEG000,亚美尼亚-格加尔库尼克,亚美尼亚,格加尔库尼克,格加尔库尼克,,
USA000GDW000,美国-格拉德温,美国,格拉德温,格拉德温,,
CHE0000GL000,瑞士-格拉鲁斯,瑞士,格拉鲁斯,格拉鲁斯,,
CUB000012000,古巴-格拉玛,古巴,格拉玛,格拉玛,,
NIC0000GR000,尼加拉瓜-格拉纳达,尼加拉瓜,格拉纳达,格拉纳达,,
ESP000GRX000,西班牙-格拉纳达,西班牙,格拉纳达,格拉纳达,,
USA0MTGMT000,美国-蒙大拿-格拉尼特山,美国,蒙大拿,格拉尼特山,格拉尼特山,
USA0MTGGW000,美国-蒙大拿-格拉斯哥,美国,蒙大拿,格拉斯哥,格拉斯哥,
GBRSCTGLG000,英国-苏格兰-格拉斯哥,英国,苏格兰,格拉斯哥,格拉斯哥,
USA000KGZ000,美国-格拉西尔克里克,美国,格拉西尔克里克,格拉西尔克里克,,
HND0000GD000,洪都拉斯-格拉西亚斯-阿迪奥斯,洪都拉斯,格拉西亚斯-阿迪奥斯,格拉西亚斯-阿迪奥斯,,
USA0NMGNT000,美国-新墨西哥-格兰茨,美国,新墨西哥,格兰茨,格兰茨,
USA0WIGTG000,美国-威斯康星-格兰茨堡,美国,威斯康星,格兰茨堡,格兰茨堡,
USA0ORGTP000,美国-俄勒冈-格兰茨帕斯,美国,俄勒冈,格兰茨帕斯,格兰茨帕斯,
USA0ORXFX000,美国-俄勒冈-格兰茨帕斯,美国,俄勒冈,格兰茨帕斯,格兰茨帕斯,
USA0AZGDA000,美国-亚利桑那-格兰代尔,美国,亚利桑那,格兰代尔,格兰代尔,
USA0NEGRI000,美国-内布拉斯加-格兰德岛,美国,内布拉斯加,格兰德岛,格兰德岛,
USA0MOGVW000,美国-密苏里-格兰德维尤,美国,密苏里,格兰德维尤,格兰德维尤,
CHE0000GR000,瑞士-格劳宾登,瑞士,格劳宾登,格劳宾登,,
USA0WYGEY000,美国-怀俄明-格雷伯尔,美国,怀俄明,格雷伯尔,格雷伯尔,
USA0AKPGM000,美国-阿拉斯加-格雷厄姆港,美国,阿拉斯加,格雷厄姆港,格雷厄姆港,
USA0AKKGX000,美国-阿拉斯加-格雷林,美国,阿拉斯加,格雷林,格雷林,
NZL000GMN000,新西兰-格雷茅斯,新西兰,格雷茅斯,格雷茅斯,,
USA0MTGTF000,美国-蒙大拿-格雷特瀑布,美国,蒙大拿,格雷特瀑布,格雷特瀑布,
LUX0000GG000,卢森堡-格雷文马赫,卢森堡,格雷文马赫,格雷文马赫,,
USA0COGXY000,美国-科罗拉多-格里利,美国,科罗拉多,格里利,格里利,
USA0MAGBR000,美国-马萨诸塞-格利巴陵顿,美国,马萨诸塞,格利巴陵顿,格利巴陵顿,
POL000GWC000,波兰-格利维采,波兰,格利维采,格利维采,,
USA0WIGRB000,美国-威斯康星-格林贝,美国,威斯康星,格林贝,格林贝,
USA0MAGFD000,美国-马萨诸塞-格林菲尔德,美国,马萨诸塞,格林菲尔德,格林菲尔德,
USA000OTN000,美国-格林机场,美国,格林机场,格林机场,,
USA0GANEA000,美国-佐治亚-格林科,美国,佐治亚,格林科,格林科,
USA000RVR000,美国-格林里弗,美国,格林里弗,格林里弗,,
USA0CTGRH000,美国-康涅狄格-格林尼治,美国,康涅狄格,格林尼治,格林尼治,
USA0NCGBO000,美国-北卡罗来纳-格林斯伯勒,美国,北卡罗来纳,格林斯伯勒,格林斯伯勒,
USA0NCGSO000,美国-北卡罗来纳-格林斯伯勒/海波因特,美国,北卡罗来纳,格林斯伯勒/海波因特,格林斯伯勒/海波因特,
USA0SCGSP000,美国-南卡罗来纳-格林威尔,美国,南卡罗来纳,格林威尔,格林威尔,
USA0NCPGV000,美国-北卡罗来纳-格林维尔,美国,北卡罗来纳,格林维尔,格林维尔,
USA0TXGVT000,美国-德克萨斯-格林维尔,美国,德克萨斯,格林维尔,格林维尔,
USA0MSGLH000,美国-密西西比-格林维尔,美国,密西西比,格林维尔,格林维尔,
USA0SCGCY000,美国-南卡罗来纳-格林维尔,美国,南卡罗来纳,格林维尔,格林维尔,
USA0SCGRE000,美国-南卡罗来纳-格林维尔,美国,南卡罗来纳,格林维尔,格林维尔,
USA0MAGWO000,美国-马萨诸塞-格林伍德,美国,马萨诸塞,格林伍德,格林伍德,
USA0SCGRD000,美国-南卡罗来纳-格林伍德,美国,南卡罗来纳,格林伍德,格林伍德,
POL000GRU000,波兰-格鲁琼兹,波兰,格鲁琼兹,格鲁琼兹,,
USA0CAGWV000,美国-加利福尼亚-格伦代尔,美国,加利福尼亚,格伦代尔,格伦代尔,
USA0CAJGX000,美国-加利福尼亚-格伦代尔,美国,加利福尼亚,格伦代尔,格伦代尔,
USA0MTGDV000,美国-蒙大拿-格伦代夫,美国,蒙大拿,格伦代夫,格伦代夫,
USA0NYGFL000,美国-纽约-格伦斯福尔斯,美国,纽约,格伦斯福尔斯,格伦斯福尔斯,
USA0ILNBU000,美国-伊利诺斯-格伦维尤,美国,伊利诺斯,格伦维尤,格伦维尤,
USA0COGWS000,美国-科罗拉多-格伦伍德温泉,美国,科罗拉多,格伦伍德温泉,格伦伍德温泉,
ZAF000GBD000,南非-格罗布莱斯达尔,南非,格罗布莱斯达尔,格罗布莱斯达尔,,
BLR0000HR000,白俄罗斯-格罗德诺,白俄罗斯,格罗德诺,格罗德诺,,
NLD000GRQ000,荷兰-格罗宁根,荷兰,格罗宁根,格罗宁根,,
RUS000GRV000,俄罗斯-格罗兹尼,俄罗斯,格罗兹尼,格罗兹尼,,
GBRENGGLO000,英国-英格兰-格洛斯特,英国,英格兰,格洛斯特,格洛斯特,
USA0PAGTY000,美国-宾夕法尼亚-葛底斯堡,美国,宾夕法尼亚,葛底斯堡,葛底斯堡,
MYS0SBKEG000,马来西亚-沙巴-根地咬,马来西亚,沙巴,根地咬,根地咬,
KOR046GOJ000,韩国-忠清南道-公州市,韩国,忠清南道,公州市,公州市,
JPN000045000,日本-宫崎,日本,宫崎,宫崎,,
JPN000004000,日本-_城,日本,_城,_城,,
KHM000KMT000,柬埔寨-贡布,柬埔寨,贡布,贡布,,
MYS0KDKPA000,马来西亚-吉打-古邦巴素,马来西亚,吉打,古邦巴素,古邦巴素,
MYS0SBKUD000,马来西亚-沙巴-古达,马来西亚,沙巴,古达,古达,
MYS0SBKBD000,马来西亚-沙巴-古打毛律,马来西亚,沙巴,古打毛律,古打毛律,
USA0KSGLD000,美国-堪萨斯-古德兰,美国,堪萨斯,古德兰,古德兰,
USA0AKGNU000,美国-阿拉斯加-古德纽斯湾,美国,阿拉斯加,古德纽斯湾,古德纽斯湾,
USA000GYR000,美国-古德伊尔,美国,古德伊尔,古德伊尔,,
USA0IDGNG000,美国-爱达荷-古丁,美国,爱达荷,古丁,古丁,
LVA000GUL000,拉脱维亚-古尔贝内,拉脱维亚,古尔贝内,古尔贝内,,
EGY000GBY000,埃及-古尔代盖,埃及,古尔代盖,古尔代盖,,
BFA000GOU000,布基纳法索-古尔马,布基纳法索,古尔马,古尔马,,
MYS0SRKCH000,马来西亚-沙捞越-古晋,马来西亚,沙捞越,古晋,古晋,
UGA000GUL000,乌干达-古卢,乌干达,古卢,古卢,,
MYS0SBKUN000,马来西亚-沙巴-古纳,马来西亚,沙巴,古纳,古纳,
USA0AKGST000,美国-阿拉斯加-古斯塔夫斯,美国,阿拉斯加,古斯塔夫斯,古斯塔夫斯,
LSO00000G000,莱索托-古廷,莱索托,古廷,古廷,,
QAT0000GW000,卡塔尔-古韦里耶,卡塔尔,古韦里耶,古韦里耶,,
KOR048GSE000,韩国-全罗南道-谷城郡,韩国,全罗南道,谷城郡,谷城郡,
KOR044GSO000,韩国-庆尚南道-固城郡,韩国,庆尚南道,固城郡,固城郡,
CHN064004024,中国-宁夏-固原-泾源县,中国,宁夏,固原,泾源县,泾源县
CHN064004023,中国-宁夏-固原-隆德县,中国,宁夏,固原,隆德县,隆德县
CHN064004025,中国-宁夏-固原-彭阳县,中国,宁夏,固原,彭阳县,彭阳县
CHN064004022,中国-宁夏-固原-西吉县,中国,宁夏,固原,西吉县,西吉县
CHN064004002,中国-宁夏-固原-原州区,中国,宁夏,固原,原州区,原州区
CHN064004000,中国-宁夏-固原,中国,宁夏,固原,固原,
PAK000GUJ000,巴基斯坦-故吉软瓦拉,巴基斯坦,故吉软瓦拉,故吉软瓦拉,,
SLB0000GC000,所罗门群岛-瓜达尔卡纳尔,所罗门群岛,瓜达尔卡纳尔,瓜达尔卡纳尔,,
MEX000GDL000,墨西哥-瓜达拉哈拉,墨西哥,瓜达拉哈拉,瓜达拉哈拉,,
ESP000GUA000,西班牙-瓜达拉哈拉,西班牙,瓜达拉哈拉,瓜达拉哈拉,,
MYS0SBKPU000,马来西亚-沙巴-瓜拉班尤,马来西亚,沙巴,瓜拉班尤,瓜拉班尤,
MYS0NSKPI000,马来西亚-森美兰-瓜拉庇劳,马来西亚,森美兰,瓜拉庇劳,瓜拉庇劳,
MYS0TRTGG000,马来西亚-丁加奴-瓜拉丁加奴,马来西亚,丁加奴,瓜拉丁加奴,瓜拉丁加奴,
MYS0KNKUG000,马来西亚-吉兰丹-瓜拉吉赖,马来西亚,吉兰丹,瓜拉吉赖,瓜拉吉赖,
MYS0SLKLG000,马来西亚-雪兰莪-瓜拉冷岳,马来西亚,雪兰莪,瓜拉冷岳,瓜拉冷岳,
MYS0KDKMU000,马来西亚-吉打-瓜拉姆达,马来西亚,吉打,瓜拉姆达,瓜拉姆达,
MYS0SLKSL000,马来西亚-雪兰莪-瓜拉雪兰莪,马来西亚,雪兰莪,瓜拉雪兰莪,瓜拉雪兰莪,
VEN00000J000,委内瑞拉-瓜里科,委内瑞拉,瓜里科,瓜里科,,
